Gene_name,GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3,TB_AM1,TB_AM2,TB_AM3,TB_IM1,TB_IM2,TB_IM3
Rv0339c,Rv0339c,43.03301569,25.01812578,39.19023307,71.3942471,31.04926207,86.47105915,64.69774674,53.8192507,52.678021,41.86935913,44.85638752,49.6264472
Rv0340,Rv0340,35.68591545,48.47261869,17.67402668,76.74881563,111.4950774,11.42070593,34.98959773,18.67198494,18.06103577,12.15562039,14.95212917,25.21999776
Rv0345,Rv0345,34.6363297,46.90898583,29.20056582,23.20313031,12.70197085,48.94588254,18.4850705,33.49973768,20.31866524,19.58405508,16.82114532,23.59290113
Rv0347,Rv0347,33.58674395,9.381797166,31.50587365,0,7.05665047,27.7360001,42.25158971,29.65550549,40.63733049,24.98655303,7.476064587,21.9658045
Rv0348,Rv0348,8.396685988,7.818164305,6.915923484,17.84856177,29.63793197,13.05223534,18.4850705,5.491760275,13.54577683,6.077810197,7.476064587,8.949031462
Rv0349,Rv0349,12.59502898,10.94543003,13.06341102,24.98798648,14.11330094,0,34.98959773,15.9261048,8.277974729,20.93467957,11.21409688,14.64386966
Rv0356c,Rv0356c,2.099171497,17.19996147,1.536871885,0,15.52463103,0,31.02851119,3.844232193,20.31866524,12.15562039,11.21409688,7.321934832
Rv0358,Rv0358,0,10.94543003,2.305307828,0,0,3.263058836,6.601810892,5.491760275,6.772888415,7.428434685,2.80352422,4.881289888
Rv0359,Rv0359,1.049585749,0,2.305307828,0,0,13.05223534,11.88325961,4.942584248,3.010172629,2.701248976,1.869016147,4.067741574
Rv0360c,Rv0360c,14.69420048,4.690898583,6.915923484,0,0,16.31529418,23.10633812,12.63104863,14.29831999,6.077810197,4.672540367,4.881289888
Rv0361,Rv0361,85.01644563,65.67258016,98.35980066,58.90025385,105.849757,68.52423555,95.72625794,163.1052802,114.3865599,79.6868448,102.7958881,111.4561191
Rv0364,Rv0364,51.42970168,89.12707308,46.8745925,42.83654826,50.80788338,0,102.3280688,108.7368534,96.32552412,66.18059992,81.30220238,80.54128316
Rv0365c,Rv0365c,34.6363297,51.59988441,73.00141455,85.67309652,11.29064075,34.26211778,36.970141,56.56513083,60.20345257,39.8434224,51.39794403,42.30451237
Rv0366c,Rv0366c,9.446271737,18.76359433,16.1371548,0,0,0,19.14525159,13.72940069,12.79323367,20.25936732,15.88663725,24.40644944
Rv0367c,Rv0367c,46.18177294,40.65445439,36.88492525,0,0,0,26.40724357,24.71292124,15.05086314,30.38905098,25.23171798,24.40644944
Rv0368c,Rv0368c,5.247928743,0,6.915923484,0,14.11330094,16.31529418,4.621267625,4.942584248,6.772888415,6.077810197,6.541556513,3.254193259
Rv0369c,Rv0369c,0,6.254531444,1.536871885,49.97597297,0,48.94588254,9.242535249,4.942584248,9.783061043,7.428434685,8.41057266,6.508386518
Rv0370c,Rv0370c,6.297514491,12.50906289,1.536871885,0,0,0,5.941629803,11.53269658,4.515258943,6.077810197,9.345080733,5.694838203
Rv0371c,Rv0371c,0,0,0,0,0,26.10447069,0.660181089,2.19670411,0,1.350624488,0,1.627096629
Rv0372c,Rv0372c,5.247928743,0,1.536871885,3.569712355,0,6.526117672,2.640724357,2.745880138,6.772888415,1.350624488,4.672540367,4.881289888
Rv0373c,Rv0373c,32.53715821,50.03625155,15.36871885,0,16.93596113,8.15764709,20.46561377,21.41786507,8.277974729,14.18155713,12.14860495,8.949031462
Rv0374c,Rv0374c,4.198342994,0,3.07374377,0,0,0,1.320362178,0,1.505086314,0.675312244,2.80352422,1.627096629
Rv0375c,Rv0375c,2.099171497,0,6.915923484,0,9.879310658,0,3.961086535,2.745880138,0,3.37656122,3.738032293,4.067741574
Rv0376c,Rv0376c,13.64461473,59.41804872,21.51620639,42.83654826,0,0,13.20362178,13.18022466,10.5356042,16.8828061,16.82114532,9.762579777
Rv0377,Rv0377,59.82638767,46.90898583,45.33772061,37.48197973,50.80788338,29.36752952,28.38778684,34.59808973,35.36952839,34.44092445,34.57679871,26.84709439
Rv0378,Rv0378,0,3.127265722,0,17.84856177,0,0,0.660181089,2.19670411,0,0,0.934508073,0
Rv0380c,Rv0380c,26.23964371,60.98168158,15.36871885,51.76082915,15.52463103,29.36752952,12.5434407,28.0079774,33.11189892,29.0384265,19.62466954,23.59290113
Rv0381c,Rv0381c,53.52887318,48.47261869,37.65336119,135.6490695,18.34729122,53.84047079,47.53303842,51.07337056,56.44073679,53.34966728,52.33245211,53.69418877
Rv0383c,Rv0383c,361.0574975,420.6172396,372.6914322,331.983249,526.4261251,309.9905894,271.3344277,266.3503733,299.5121766,279.579269,238.2995587,266.0302989
Rv0385,Rv0385,50.38011593,46.90898583,29.96900176,71.3942471,63.50985423,22.84141185,30.3683301,14.27857672,10.5356042,26.33717752,14.95212917,32.54193259
Rv0386,Rv0386,57.72721617,32.83629008,39.19023307,30.34255502,36.69458244,39.15670603,141.2787531,56.01595481,57.19327995,37.14217342,39.24933908,35.79612585
Rv0387c,Rv0387c,41.98342994,87.56344022,63.01174729,0,33.87192226,58.73505905,31.02851119,21.41786507,27.09155366,29.71373874,32.70778257,24.40644944
Rv0390,Rv0390,132.2478043,154.7996532,153.6871885,244.5252963,177.8275918,68.52423555,53.47466823,35.69644179,51.17293469,101.2968366,119.6170334,114.7103124
Rv0393,Rv0393,4.198342994,1.563632861,1.536871885,0,0,0,1.320362178,5.491760275,5.2678021,2.025936732,0.934508073,3.254193259
Rv0394c,Rv0394c,18.89254347,3.127265722,18.44246262,0,12.70197085,0,21.78597594,18.12280891,30.10172629,17.55811835,18.69016147,11.38967641
Rv0396,Rv0396,0,0,6.147487541,0,0,0,1.320362178,4.39340822,0,0.675312244,0.934508073,0
Rv0397,Rv0397,0,0,9.221231311,0,0,0,0.660181089,0.549176028,0,0,2.80352422,0
Rv0397A,Rv0397A,12.59502898,15.63632861,3.842179713,0,0,32.63058836,34.32941664,9.885168495,18.06103577,12.15562039,11.21409688,11.38967641
Rv0398c,Rv0398c,16.79337198,0,13.06341102,0,16.93596113,0,13.20362178,21.41786507,24.83392419,14.85686937,28.0352422,22.77935281
Rv0401,Rv0401,8.396685988,3.127265722,6.147487541,0,11.29064075,8.15764709,7.922173071,3.844232193,3.010172629,4.051873464,3.738032293,5.694838203
Rv0406c,Rv0406c,9.446271737,21.89086005,14.60028291,0,14.11330094,0,24.4267003,15.37692877,12.79323367,7.428434685,18.69016147,12.20322472
Rv0412c,Rv0412c,204.669221,176.6905133,205.9408326,73.17910327,105.849757,107.6809416,289.8194982,98.85168495,103.8509557,95.89433866,72.89162972,109.0154742
Rv0420c,Rv0420c,10.49585749,4.690898583,16.1371548,0,12.70197085,0,17.82488941,43.9340822,31.6068126,27.01248976,28.0352422,36.60967416
Rv0421c,Rv0421c,43.03301569,46.90898583,63.01174729,35.69712355,4.233990282,19.57835302,41.59140862,51.62254659,39.88478733,72.25841012,59.80851669,51.25354383
Rv0424c,Rv0424c,16.79337198,17.19996147,19.97933451,14.27884942,32.46059216,32.63058836,34.98959773,14.27857672,27.84409682,32.41498772,29.90425835,26.84709439
Rv0426c,Rv0426c,121.7519468,109.4543003,92.21231311,124.9399324,110.0837473,99.52329449,103.648431,126.3104863,89.5526357,79.01153256,81.30220238,103.320636
Rv0428c,Rv0428c,11.54544323,10.94543003,7.684359426,0,11.29064075,22.84141185,38.95068426,25.81127329,24.08138103,17.55811835,14.0176211,21.9658045
Rv0430,Rv0430,5.247928743,0,8.452795369,0,14.11330094,32.63058836,89.78462813,30.20468151,37.62715786,18.23343059,19.62466954,26.03354607
Rv0431,Rv0431,44.08260144,21.89086005,23.05307828,105.3065145,18.34729122,52.20894137,54.7950304,52.72089864,43.64750312,31.06436323,39.24933908,34.16902922
Rv0433,Rv0433,94.46271737,98.50887025,113.7285195,219.5373098,160.8916307,58.73505905,162.4045479,159.261048,167.0645809,164.1008753,149.5212917,128.5406337
Rv0434,Rv0434,44.08260144,64.1089473,33.04274553,91.02766505,32.46059216,99.52329449,60.73666021,84.02393221,97.83061043,74.28434685,71.95712165,83.79547642
Rv0435c,Rv0435c,88.16520288,46.90898583,73.00141455,167.7764807,108.6724172,185.9943536,134.6769422,101.5975651,180.6103577,99.27089988,111.2064607,104.9477326
Rv0439c,Rv0439c,18.89254347,9.381797166,13.83184697,32.12741119,119.963058,0,44.23213298,25.26209727,25.58646734,14.85686937,21.49368569,27.6606427
Rv0441c,Rv0441c,51.42970168,85.99980736,49.94833627,35.69712355,8.467980564,65.26117672,46.21267625,36.79479384,35.36952839,51.32373055,42.0528633,50.43999551
Rv0443,Rv0443,101.8098176,54.72715014,58.40113164,128.5096448,49.39655329,58.73505905,66.67829001,79.08134796,61.70853889,56.05091626,47.65991174,47.99935057
Rv0446c,Rv0446c,45.13218719,31.27265722,44.56928467,135.6490695,118.5517279,91.3656474,46.87285733,37.34396987,63.96616836,99.94621212,70.0881055,83.79547642
Rv0448c,Rv0448c,9.446271737,6.254531444,29.20056582,7.13942471,35.28325235,3.263058836,3.300905446,13.18022466,9.030517886,24.98655303,26.16622605,34.16902922
Rv0449c,Rv0449c,153.2395193,256.4357892,203.6355248,331.983249,388.1157758,399.7247074,102.9882499,95.00745276,71.49159993,231.6320997,186.9016147,247.3186877
Rv0452,Rv0452,20.99171497,10.94543003,15.36871885,0,19.75862132,0,57.43575476,13.18022466,42.1424168,6.753122441,6.541556513,9.762579777
Rv0454,Rv0454,2.099171497,4.690898583,4.610615656,0,0,17.9468236,3.300905446,3.295056165,6.020345257,3.37656122,3.738032293,3.254193259
Rv0455c,Rv0455c,37.78508695,42.21808725,56.09582381,0,112.9064075,114.2070593,92.42535249,78.53217194,63.2136252,60.10278972,56.0704844,55.3212854
Rv0457c,Rv0457c,47.23135868,34.39992294,30.7374377,0,22.5812815,0,36.970141,30.75385754,18.06103577,19.58405508,31.77327449,25.21999776
Rv0458,Rv0458,46.18177294,50.03625155,72.23297861,21.41827413,95.97044639,9.789176508,97.04662011,30.20468151,45.15258943,59.42747748,31.77327449,57.76193035
Rv0459,Rv0459,4.198342994,4.690898583,13.06341102,0,0,9.789176508,45.55249516,12.08187261,16.55594946,20.93467957,24.29720991,24.40644944
Rv0460,Rv0460,8.396685988,0,6.915923484,0,0,1.631529418,41.59140862,13.18022466,18.81357893,10.12968366,14.0176211,16.27096629
Rv0461,Rv0461,13.64461473,15.63632861,16.1371548,0,19.75862132,0,56.77557367,30.75385754,28.59663997,22.9606163,18.69016147,16.27096629
Rv0463,Rv0463,4.198342994,0,5.379051598,0,12.70197085,0,17.82488941,23.61456918,24.83392419,8.779059173,10.27958881,12.20322472
Rv0464c,Rv0464c,113.3552608,103.1997688,120.644443,0,69.15517461,158.2583535,77.90136853,75.23711577,50.42039153,72.93372236,57.93950055,62.64322023
Rv0465c,Rv0465c,442.9251859,458.1444283,384.2179713,174.9159054,362.7118342,352.4103543,73.2801009,45.58161028,41.38987364,136.4130733,81.30220238,78.10063821
Rv0466,Rv0466,61.92555916,60.98168158,77.6120302,91.02766505,49.39655329,128.890824,105.6289743,84.02393221,131.6950525,83.06340602,92.51629926,71.5922517
Rv0471c,Rv0471c,40.93384419,51.59988441,47.64302844,37.48197973,12.70197085,0,33.00905446,40.63902604,30.85426944,50.64841831,49.52892789,59.38902697
Rv0472c,Rv0472c,90.26437438,82.87254163,122.9497508,44.62140444,103.0270969,92.99717682,106.2891554,115.3269658,112.1289304,133.0365121,115.8790011,109.8290225
Rv0473,Rv0473,107.0577464,81.30890877,149.0765729,26.77284266,127.0197085,26.10447069,63.37738456,78.53217194,88.04754939,68.20653665,97.18883963,83.79547642
Rv0474,Rv0474,41.98342994,60.98168158,66.85392701,23.20313031,63.50985423,132.1538829,52.81448714,64.25359522,36.12207154,49.97310606,48.59441981,47.18580225
Rv0476,Rv0476,100.7602319,73.49074447,73.76985049,94.5973774,97.38177649,32.63058836,81.86245506,86.22063632,66.97634099,51.99904279,64.48105706,74.03289664
Rv0477,Rv0477,140.6444903,175.1268804,159.8346761,167.7764807,43.75123291,179.468236,128.7353124,164.7528083,145.2408293,136.4130733,166.3424371,165.1503079
Rv0479c,Rv0479c,191.0246062,156.3632861,204.4039607,130.294501,159.4803006,225.1510597,147.2203829,131.2530706,118.1492757,126.2833896,111.2064607,96.81224945
Rv0480c,Rv0480c,29.38840096,28.1453915,26.89525799,0,16.93596113,8.15764709,33.00905446,32.95056165,19.56612209,24.98655303,32.70778257,18.71161124
Rv0481c,Rv0481c,13.64461473,15.63632861,9.989667254,3.569712355,28.22660188,53.84047079,27.72760575,8.237640413,12.79323367,24.98655303,27.10073413,14.64386966
Rv0484c,Rv0484c,25.19005797,29.70902436,35.34805336,23.20313031,63.50985423,94.62870624,40.27104644,20.31951302,39.13224417,21.60999181,18.69016147,28.47419102
Rv0485,Rv0485,593.0159479,781.8164305,570.1794694,669.3210665,666.1478044,722.7675321,497.1163602,825.4115694,821.7771276,661.8059992,707.4226115,665.4825214
Rv0487,Rv0487,44.08260144,68.79984589,64.54861918,55.3305415,129.8423686,97.89176508,66.67829001,63.70441919,63.2136252,56.05091626,72.89162972,70.77870338
Rv0488,Rv0488,1.049585749,14.07269575,11.52653914,0,62.09852414,0,15.84434614,26.90962535,29.34918313,17.55811835,17.75565339,22.77935281
Rv0492A,Rv0492A,2.099171497,0,1.536871885,53.54568532,0,0,11.22307852,2.745880138,3.010172629,4.051873464,3.738032293,4.067741574
Rv0492c,Rv0492c,18.89254347,43.78172011,32.27430959,0,2.822660188,17.9468236,64.69774674,20.31951302,12.79323367,25.66186527,18.69016147,20.33870787
Rv0493c,Rv0493c,10.49585749,35.9635558,15.36871885,0,0,78.31341206,30.3683301,17.02445685,18.06103577,11.48030815,17.75565339,31.72838427
Rv0494,Rv0494,2.099171497,6.254531444,3.07374377,0,0,32.63058836,6.601810892,0,3.762715786,3.37656122,3.738032293,1.627096629
Rv0495c,Rv0495c,86.06603138,103.1997688,92.21231311,235.6010154,153.8349802,114.2070593,106.2891554,91.7123966,76.00685887,99.94621212,88.77826697,67.52451012
Rv0496,Rv0496,107.0577464,56.290783,103.7388523,157.0673436,84.67980564,137.0484711,112.8909663,105.9909733,132.4475957,91.16715295,85.04023467,75.65999327
Rv0497,Rv0497,37.78508695,43.78172011,39.19023307,17.84856177,31.04926207,81.5764709,64.03756565,57.66348289,54.18310732,41.19404689,34.57679871,52.88064046
Rv0498,Rv0498,6.297514491,35.9635558,11.52653914,0,7.05665047,48.94588254,38.29050317,21.9670411,29.34918313,29.71373874,29.90425835,26.03354607
Rv0499,Rv0499,15.74378623,32.83629008,16.1371548,60.68511003,0,0,31.02851119,25.81127329,31.6068126,24.31124079,38.31483101,29.28773933
Rv0500A,Rv0500A,26.23964371,3.127265722,12.29497508,0,2.822660188,0,91.10499031,48.32749042,48.91530522,35.79154894,23.36270183,18.71161124
Rv0500B,Rv0500B,6.297514491,3.127265722,4.610615656,0,0,16.31529418,10.56289743,8.237640413,16.55594946,2.701248976,1.869016147,1.627096629
Rv0502,Rv0502,391.4954842,209.5268034,406.5026136,178.4856177,417.7537078,401.3562368,470.7091166,487.6683124,480.1225343,363.9932996,370.9997051,440.9431866
Rv0504c,Rv0504c,14.69420048,31.27265722,13.83184697,0,0,58.73505905,34.98959773,11.53269658,11.28814736,20.25936732,19.62466954,18.71161124
Rv0508,Rv0508,5.247928743,14.07269575,1.536871885,0,0,0,17.82488941,6.040936303,16.55594946,12.83093264,6.541556513,4.881289888
Rv0513,Rv0513,85.01644563,68.79984589,70.69610672,160.637056,114.3177376,83.20800031,140.618572,205.9410103,223.5053177,180.3083692,177.5565339,205.8277236
Rv0514,Rv0514,15.74378623,18.76359433,23.05307828,12.49399324,52.21921348,13.05223534,54.7950304,63.15524317,79.0170315,88.46590397,102.7958881,78.10063821
Rv0515,Rv0515,46.18177294,20.32722719,39.95866902,7.13942471,4.233990282,9.789176508,1.980543268,6.040936303,4.515258943,5.402497953,3.738032293,7.321934832
Rv0516c,Rv0516c,112.3056751,142.2905904,140.6237775,182.0553301,125.6083784,174.5736477,155.8027371,194.4083137,184.3730735,199.217112,256.9897202,196.0651438
Rv0517,Rv0517,37.78508695,43.78172011,38.42179713,23.20313031,31.04926207,13.05223534,52.81448714,49.9750185,53.43056416,45.9212326,33.64229064,37.42322248
Rv0518,Rv0518,3.148757246,10.94543003,6.147487541,0,19.75862132,0,24.4267003,10.98352055,25.58646734,11.48030815,12.14860495,8.135483147
Rv0519c,Rv0519c,45.13218719,4.690898583,20.74777045,0,35.28325235,0,54.13484932,35.69644179,34.61698523,17.55811835,28.96975027,17.08451461
Rv0520,Rv0520,12.59502898,9.381797166,3.07374377,0,0,13.05223534,3.300905446,3.295056165,7.525431572,1.350624488,1.869016147,0.813548315
Rv0521,Rv0521,0,0,2.305307828,0,0,0,4.621267625,0.549176028,0,0,0,1.627096629
Rv0523c,Rv0523c,7.34710024,0,1.536871885,0,0,0,4.621267625,5.491760275,4.515258943,4.051873464,2.80352422,2.440644944
Rv0525,Rv0525,48.28094443,78.18164305,46.8745925,39.2668359,66.33251442,35.89364719,76.58100635,71.94205961,90.30517886,92.51777744,85.97474275,89.49031462
Rv0526,Rv0526,31.48757246,57.85441586,72.23297861,19.63341795,101.6157668,61.99811788,77.90136853,89.51569249,108.3662146,99.27089988,101.86138,111.4561191
Rv0528,Rv0528,75.5701739,104.7634017,139.0869056,82.10338416,129.8423686,184.3628242,146.5602018,160.9085761,244.5765261,220.8271038,200.9192358,184.6754674
Rv0530,Rv0530,98.66106036,118.8360974,138.3184697,212.3978851,107.2610871,156.6268241,180.8896184,142.7857672,184.3730735,172.2046222,167.2769451,146.4386966
Rv0530Ac,Rv0530Ac,31.48757246,17.19996147,33.81118148,53.54568532,22.5812815,16.31529418,7.261991981,7.688464385,33.86444207,8.103746929,8.41057266,4.881289888
Rv0531,Rv0531,8.396685988,23.45449292,23.82151422,16.0637056,46.5738931,0,21.12579485,28.0079774,24.08138103,20.93467957,24.29720991,18.71161124
Rv0537c,Rv0537c,95.51230312,137.5996918,102.9704163,167.7764807,86.09113573,195.7835302,180.8896184,117.5236699,114.3865599,113.452457,127.093098,143.1845034
Rv0538,Rv0538,187.875849,181.3814119,195.9511654,194.5493233,98.79310658,153.3637653,172.9674454,133.4497747,135.4577683,172.8799345,195.3121873,151.3199865
Rv0539,Rv0539,34.6363297,62.54531444,33.04274553,57.11539768,2.822660188,123.9962358,40.93122753,28.0079774,50.42039153,58.07685299,78.49867816,47.99935057
Rv0540,Rv0540,13.64461473,6.254531444,24.58995016,0,4.233990282,32.63058836,22.44615703,17.57363288,17.30849262,31.73967547,42.0528633,36.60967416
Rv0541c,Rv0541c,45.13218719,42.21808725,54.55895193,23.20313031,93.1477862,19.57835302,110.910423,170.2445685,175.3425556,142.4908835,204.6572681,171.6586944
Rv0543c,Rv0543c,70.32224515,70.36347875,34.57961742,3.569712355,67.74384451,19.57835302,67.99865219,80.17970002,93.31535149,108.0499591,100.9268719,110.6425708
Rv0544c,Rv0544c,10.49585749,31.27265722,18.44246262,0,21.16995141,0,43.57195189,47.77831439,41.38987364,73.6090346,35.51130679,52.88064046
Rv0546c,Rv0546c,8.396685988,3.127265722,6.915923484,0,0,0,21.78597594,16.47528083,23.32883787,10.12968366,19.62466954,19.52515955
Rv0547c,Rv0547c,36.7355012,50.03625155,34.57961742,35.69712355,14.11330094,70.15576497,48.8534006,29.10632946,65.47125467,39.16811016,38.31483101,41.49096405
Rv0548c,Rv0548c,60.87597342,48.47261869,79.14890209,23.20313031,71.97783479,189.2574125,118.8325961,135.6464788,139.2204841,114.1277692,113.0754769,96.81224945
Rv0552,Rv0552,77.66934539,98.50887025,85.29638963,80.31852798,36.69458244,60.36658846,46.87285733,58.76183494,68.4814273,59.42747748,57.00499247,55.3212854
Rv0556,Rv0556,20.99171497,23.45449292,23.05307828,0,50.80788338,35.89364719,28.38778684,50.52419453,36.12207154,33.09029996,32.70778257,28.47419102
Rv0559c,Rv0559c,115.4544323,112.581566,80.68577398,146.3582065,81.85714545,48.94588254,94.40589576,116.9744939,91.81026518,91.84246519,114.0099849,104.1341843
Rv0560c,Rv0560c,57.72721617,95.38160452,70.69610672,0,146.7783298,75.05035322,52.81448714,43.38490617,50.42039153,69.55716114,74.76064587,91.93095956
Rv0561c,Rv0561c,38.8346727,90.69070594,30.7374377,0,22.5812815,13.05223534,34.32941664,34.59808973,28.59663997,30.38905098,35.51130679,21.9658045
Rv0565c,Rv0565c,3.148757246,0,1.536871885,33.91226737,11.29064075,0,24.4267003,23.61456918,15.05086314,20.25936732,10.27958881,18.71161124
Rv0566c,Rv0566c,3.148757246,6.254531444,9.989667254,0,0,0,24.4267003,19.22116096,9.030517886,14.18155713,8.41057266,11.38967641
Rv0567,Rv0567,16.79337198,43.78172011,22.28464234,73.17910327,80.44581536,13.05223534,50.83394387,29.10632946,38.37970102,30.38905098,41.11835523,23.59290113
Rv0569,Rv0569,712.6687233,228.2903977,479.5040282,162.4219121,196.1748831,135.4169417,56.77557367,59.31101097,50.42039153,130.3352631,107.4684284,72.40580001
Rv0571c,Rv0571c,265.5451944,190.763209,235.9098344,149.9279189,228.6354752,68.52423555,71.95973872,93.35992468,78.26448835,150.5946304,155.1283402,144.8116
