TF,Gene,Input
Rv3133c,Rv2043c,1
Rv3133c,Rv2107,1
Rv3133c,Rv2108,1
Rv3133c,Rv2188c,1
Rv3133c,Rv2286c,1
Rv3133c,Rv2287,1
Rv3133c,Rv2288,1
Rv3133c,Rv2289,1
Rv3133c,Rv2300c,1
Rv3133c,Rv2301,1
Rv3133c,Rv2307A,1
Rv3133c,Rv2307B,1
Rv3133c,Rv2336,1
Rv3133c,Rv2347c,1
Rv3133c,Rv2365c,1
Rv3133c,Rv2366c,1
Rv3133c,Rv2367c,1
Rv3133c,Rv2368c,1
Rv3133c,Rv2369c,1
Rv3133c,Rv2370c,1
Rv3133c,Rv2418c,1
Rv3133c,Rv2419c,1
Rv3133c,Rv2420c,1
Rv3133c,Rv2421c,1
Rv3133c,Rv2462c,1
Rv3133c,Rv2463,1
Rv3133c,Rv2520c,1
Rv3133c,Rv2521,1
Rv3133c,Rv2591,1
Rv3133c,Rv2619c,1
Rv3133c,Rv2620c,1
Rv3133c,Rv2621c,1
Rv3133c,Rv2622,1
Rv3133c,Rv2623,1
Rv3133c,Rv2626c,1
Rv3133c,Rv2628,1
Rv3133c,Rv2629,1
Rv3133c,Rv2630,1
Rv3133c,Rv2634c,1
Rv3133c,Rv2635,1
Rv3133c,Rv2636,1
Rv3133c,Rv2708c,1
Rv3133c,Rv2709,1
Rv3133c,Rv2778c,1
Rv3133c,Rv2779c,1
Rv3133c,Rv2780,1
Rv3133c,Rv2793c,1
Rv3133c,Rv2794c,1
Rv3133c,Rv2795c,1
Rv3133c,Rv2807,1
Rv3133c,Rv2816c,1
Rv3133c,Rv2817c,1
Rv3133c,Rv2818c,1
Rv3133c,Rv2906c,1
Rv3133c,Rv2907c,1
Rv3133c,Rv2908c,1
Rv3133c,Rv2909c,1
Rv3133c,Rv2914c,1
Rv3133c,Rv2922c,1
Rv3133c,Rv2923c,1
Rv3133c,Rv2951c,1
Rv3133c,Rv2952,1
Rv3133c,Rv2953,1
Rv3133c,Rv2965c,1
Rv3133c,Rv3006,1
Rv3133c,Rv3007c,1
Rv3133c,Rv3083,1
Rv3133c,Rv3084,1
Rv3133c,Rv3085,1
Rv3133c,Rv3086,1
Rv3133c,Rv3087,1
Rv3133c,Rv3088,1
Rv3133c,Rv3089,1
Rv3133c,Rv3096,1
Rv3133c,Rv3116,1
Rv3133c,Rv3117,1
Rv3133c,Rv3118,1
Rv3133c,Rv3119,1
Rv3133c,Rv3120,1
Rv3133c,Rv3125c,1
Rv3133c,Rv3126c,1
Rv3133c,Rv3127,1
Rv3133c,Rv3130c,1
Rv3133c,Rv3131,1
Rv3133c,Rv3132c,1
Rv3133c,Rv3133c,1
Rv3133c,Rv3134c,1
Rv3133c,Rv3136,1
Rv3133c,Rv3142c,1
Rv3133c,Rv3143,1
Rv3133c,Rv3179,1
Rv3133c,Rv3188,1
Rv3133c,Rv3189,1
Rv3133c,Rv3248c,1
Rv3133c,Rv3350c,1
Rv3133c,Rv3351c,1
Rv3133c,Rv3354,1
Rv3133c,Rv3384c,1
Rv3133c,Rv3385c,1
Rv3133c,Rv3386,1
Rv3133c,Rv3387,1
Rv3133c,Rv3458c,1
Rv3133c,Rv3459c,1
Rv3133c,Rv3460c,1
Rv3133c,Rv3492c,1
Rv3133c,Rv3493c,1
Rv3133c,Rv3494c,1
Rv3133c,Rv3495c,1
Rv3133c,Rv3496c,1
Rv3133c,Rv3497c,1
Rv3133c,Rv3498c,1
Rv3133c,Rv3499c,1
Rv3133c,Rv3500c,1
Rv3133c,Rv3501c,1
Rv3133c,Rv3540c,1
Rv3133c,Rv3541c,1
Rv3133c,Rv3542c,1
Rv3133c,Rv3543c,1
Rv3133c,Rv3544c,1
Rv3133c,Rv3545c,1
Rv3133c,Rv3546,1
Rv3133c,Rv3556c,1
Rv3133c,Rv3566c,1
Rv3133c,Rv3567c,1
Rv3133c,Rv3568c,1
Rv3133c,Rv3569c,1
Rv3133c,Rv3570c,1
Rv3133c,Rv3595c,1
Rv3133c,Rv3616c,1
Rv3133c,Rv3736,1
Rv3133c,Rv3737,1
Rv3133c,Rv3740c,1
Rv3133c,Rv3741c,1
Rv3133c,Rv3742c,1
Rv3133c,Rv3777,1
Rv3133c,Rv3812,1
Rv3133c,Rv3824c,1
Rv3133c,Rv3858c,1
Rv3133c,Rv3859c,1
Rv3133c,Rv3916c,1
Rv3133c,Rv3921c,1
Rv3133c,Rv3922c,1
Rv3133c,Rv3923c,1
Rv3133c,Rv3924c,1
Rv3160c,Rv1116,1
Rv3160c,Rv1572c,1
Rv3160c,Rv1573,1
Rv3160c,Rv1870c,1
Rv3160c,Rv2107,1
Rv3160c,Rv2145c,1
Rv3160c,Rv2307B,1
Rv3160c,Rv3160c,1
Rv3160c,Rv3161c,1
Rv3160c,Rv3456c,1
Rv3160c,Rv3457c,1
Rv3160c,Rv3458c,1
Rv3160c,Rv3459c,1
Rv3160c,Rv3460c,1
Rv3160c,Rv3479,1
Rv3160c,Rv3597c,1
Rv3160c,Rv3616c,1
Rv3160c,Rv3811,1
Rv3164c,Rv3162c,1
Rv3164c,Rv3163c,1
Rv3164c,Rv3164c,1
Rv3164c,Rv3165c,1
Rv3164c,Rv3166c,1
Rv3167c,Rv0167,1
Rv3167c,Rv0168,1
Rv3167c,Rv0169,1
Rv3167c,Rv0170,1
Rv3167c,Rv0171,1
Rv3167c,Rv0172,1
Rv3167c,Rv0173,1
Rv3167c,Rv0174,1
Rv3167c,Rv0175,1
Rv3167c,Rv0176,1
Rv3167c,Rv0177,1
Rv3167c,Rv0178,1
Rv3167c,Rv1023,1
Rv3167c,Rv1024,1
Rv3167c,Rv1025,1
Rv3167c,Rv1026,1
Rv3167c,Rv1795,1
Rv3167c,Rv1796,1
Rv3167c,Rv1797,1
Rv3167c,Rv1798,1
Rv3167c,Rv1895,1
Rv3167c,Rv2338c,1
Rv3173c,Rv0320,1
Rv3173c,Rv0321,1
Rv3173c,Rv0667,1
Rv3173c,Rv3173c,1
Rv3173c,Rv3174,1
Rv3173c,Rv3175,1
Rv3173c,Rv3176c,1
Rv3173c,Rv3177,1
Rv3173c,Rv3616c,1
Rv3173c,Rv3804c,1
Rv3183,Rv3182,1
Rv3183,Rv3183,1
Rv3219,Rv0509,1
Rv3219,Rv0510,1
Rv3219,Rv0511,1
Rv3219,Rv0578c,1
Rv3219,Rv0579,1
Rv3219,Rv0667,1
Rv3219,Rv0682,1
Rv3219,Rv0683,1
Rv3219,Rv0700,1
Rv3219,Rv0701,1
Rv3219,Rv0702,1
Rv3219,Rv0703,1
Rv3219,Rv0714,1
Rv3219,Rv0715,1
Rv3219,Rv0716,1
Rv3219,Rv0717,1
Rv3219,Rv0756c,1
Rv3219,Rv0842,1
Rv3219,Rv0843,1
Rv3219,Rv1074c,1
Rv3219,Rv1173,1
Rv3219,Rv1374c,1
Rv3219,Rv1397c,1
Rv3219,Rv1398c,1
Rv3219,Rv2274c,1
Rv3219,Rv2275,1
Rv3219,Rv2276,1
Rv3219,Rv2782c,1
Rv3219,Rv2783c,1
Rv3219,Rv2784c,1
Rv3219,Rv2785c,1
Rv3219,Rv3461c,1
Rv3219,Rv3462c,1
Rv3219,Rv3463,1
Rv3219,Rv3908,1
Rv3219,Rv3909,1
Rv3219,Rv3910,1
Rv3219,Rv3911,1
Rv3219,Rv3912,1
Rv3223c,Rv0053,1
Rv3223c,Rv0667,1
Rv3223c,Rv1116,1
Rv3223c,Rv1298,1
Rv3223c,Rv1299,1
Rv3223c,Rv1300,1
Rv3223c,Rv1301,1
Rv3223c,Rv1470,1
Rv3223c,Rv1471,1
Rv3223c,Rv1472,1
Rv3223c,Rv1473,1
Rv3223c,Rv1528c,1
Rv3223c,Rv1874,1
Rv3223c,Rv1875,1
Rv3223c,Rv2204c,1
Rv3223c,Rv2205c,1
Rv3223c,Rv2466c,1
Rv3223c,Rv2467,1
Rv3223c,Rv2705c,1
Rv3223c,Rv2706c,1
Rv3223c,Rv2707,1
Rv3223c,Rv3205c,1
Rv3223c,Rv3206c,1
Rv3223c,Rv3222c,1
Rv3223c,Rv3223c,1
Rv3223c,Rv3224,1
Rv3223c,Rv3224A,1
Rv3223c,Rv3224B,1
Rv3223c,Rv3350c,1
Rv3223c,Rv3913,1
Rv3223c,Rv3914,1
Rv3246c,Rv0040c,1
Rv3246c,Rv0041,1
Rv3246c,Rv0113,1
Rv3246c,Rv0114,1
Rv3246c,Rv0115,1
Rv3246c,Rv0116c,1
Rv3246c,Rv0129c,1
Rv3246c,Rv0130,1
Rv3246c,Rv0179c,1
Rv3246c,Rv0188,1
Rv3246c,Rv0207c,1
Rv3246c,Rv0208c,1
Rv3246c,Rv0209,1
Rv3246c,Rv0210,1
Rv3246c,Rv0252,1
Rv3246c,Rv0253,1
Rv3246c,Rv0309,1
Rv3246c,Rv0320,1
Rv3246c,Rv0321,1
Rv3246c,Rv0456A,1
Rv3246c,Rv0643c,1
Rv3246c,Rv0653c,1
Rv3246c,Rv0654,1
Rv3246c,Rv0655,1
Rv3246c,Rv0822c,1
Rv3246c,Rv0950c,1
Rv3246c,Rv0996,1
Rv3246c,Rv1004c,1
Rv3246c,Rv1009,1
Rv3246c,Rv1010,1
Rv3246c,Rv1089A,1
Rv3246c,Rv1090,1
Rv3246c,Rv1116,1
Rv3246c,Rv1157c,1
Rv3246c,Rv1158c,1
Rv3246c,Rv1159,1
Rv3246c,Rv1168c,1
Rv3246c,Rv1169c,1
Rv3246c,Rv1170,1
Rv3246c,Rv1268c,1
Rv3246c,Rv1433,1
Rv3246c,Rv1434,1
Rv3246c,Rv1469,1
Rv3246c,Rv1477,1
Rv3246c,Rv1478,1
Rv3246c,Rv1522c,1
Rv3246c,Rv1523,1
Rv3246c,Rv1524,1
Rv3246c,Rv1690,1
Rv3246c,Rv1691,1
Rv3246c,Rv1692,1
Rv3246c,Rv1693,1
Rv3246c,Rv1694,1
Rv3246c,Rv1695,1
Rv3246c,Rv1696,1
Rv3246c,Rv1754c,1
Rv3246c,Rv1772,1
Rv3246c,Rv1791,1
Rv3246c,Rv1792,1
Rv3246c,Rv1815,1
Rv3246c,Rv1882c,1
Rv3246c,Rv1883c,1
Rv3246c,Rv1884c,1
Rv3246c,Rv1885c,1
Rv3246c,Rv1886c,1
Rv3246c,Rv1907c,1
Rv3246c,Rv1908c,1
Rv3246c,Rv1909c,1
Rv3246c,Rv1918c,1
Rv3246c,Rv1987,1
Rv3246c,Rv2162c,1
Rv3246c,Rv2243,1
Rv3246c,Rv2292c,1
Rv3246c,Rv2293c,1
Rv3246c,Rv2352c,1
Rv3246c,Rv2462c,1
Rv3246c,Rv2463,1
Rv3246c,Rv2525c,1
Rv3246c,Rv2722,1
Rv3246c,Rv2723,1
Rv3246c,Rv2757c,1
Rv3246c,Rv2758c,1
Rv3246c,Rv2759c,1
Rv3246c,Rv2760c,1
Rv3246c,Rv2761c,1
Rv3246c,Rv2762c,1
Rv3246c,Rv2864c,1
Rv3246c,Rv2884,1
Rv3246c,Rv3159c,1
Rv3246c,Rv3171c,1
Rv3246c,Rv3241c,1
Rv3246c,Rv3244c,1
Rv3246c,Rv3245c,1
Rv3246c,Rv3246c,1
Rv3246c,Rv3274c,1
Rv3246c,Rv3275c,1
Rv3246c,Rv3276c,1
Rv3246c,Rv3277,1
Rv3246c,Rv3354,1
Rv3246c,Rv3532,1
Rv3246c,Rv3581c,1
Rv3246c,Rv3582c,1
Rv3246c,Rv3583c,1
Rv3246c,Rv3645,1
Rv3246c,Rv3673c,1
Rv3246c,Rv3674c,1
Rv3246c,Rv3675,1
Rv3246c,Rv3676,1
Rv3246c,Rv3681c,1
Rv3246c,Rv3715c,1
Rv3246c,Rv3716c,1
Rv3246c,Rv3717,1
Rv3246c,Rv3810,1
Rv3249c,Rv0005,1
Rv3249c,Rv0006,1
Rv3249c,Rv0032,1
Rv3249c,Rv0033,1
Rv3249c,Rv0034,1
Rv3249c,Rv0035,1
Rv3249c,Rv0039c,1
Rv3249c,Rv0055,1
Rv3249c,Rv0056,1
Rv3249c,Rv0057,1
Rv3249c,Rv0058,1
Rv3249c,Rv0095c,1
Rv3249c,Rv0096,1
Rv3249c,Rv0097,1
Rv3249c,Rv0098,1
Rv3249c,Rv0099,1
Rv3249c,Rv0100,1
Rv3249c,Rv0101,1
Rv3249c,Rv0118c,1
Rv3249c,Rv0161,1
Rv3249c,Rv0167,1
Rv3249c,Rv0168,1
Rv3249c,Rv0169,1
Rv3249c,Rv0170,1
Rv3249c,Rv0171,1
Rv3249c,Rv0172,1
Rv3249c,Rv0173,1
Rv3249c,Rv0174,1
Rv3249c,Rv0175,1
Rv3249c,Rv0176,1
Rv3249c,Rv0177,1
Rv3249c,Rv0178,1
Rv3249c,Rv0239,1
Rv3249c,Rv0240,1
Rv3249c,Rv0298,1
Rv3249c,Rv0299,1
Rv3249c,Rv0327c,1
Rv3249c,Rv0328,1
Rv3249c,Rv0347,1
Rv3249c,Rv0348,1
Rv3249c,Rv0349,1
Rv3249c,Rv0404,1
Rv3249c,Rv0405,1
Rv3249c,Rv0441c,1
Rv3249c,Rv0442c,1
Rv3249c,Rv0454,1
Rv3249c,Rv0467,1
Rv3249c,Rv0512,1
Rv3249c,Rv0513,1
Rv3249c,Rv0514,1
Rv3249c,Rv0634A,1
Rv3249c,Rv0634c,1
Rv3249c,Rv0667,1
Rv3249c,Rv0678,1
Rv3249c,Rv0684,1
Rv3249c,Rv0687,1
Rv3249c,Rv0688,1
Rv3249c,Rv0718,1
Rv3249c,Rv0719,1
Rv3249c,Rv0720,1
Rv3249c,Rv0721,1
Rv3249c,Rv0722,1
Rv3249c,Rv0723,1
Rv3249c,Rv0724,1
Rv3249c,Rv0773c,1
Rv3249c,Rv0839,1
Rv3249c,Rv0887c,1
Rv3249c,Rv0983,1
Rv3249c,Rv0984,1
Rv3249c,Rv0994,1
Rv3249c,Rv1078,1
Rv3249c,Rv1079,1
Rv3249c,Rv1117,1
Rv3249c,Rv1129c,1
Rv3249c,Rv1130,1
Rv3249c,Rv1131,1
Rv3249c,Rv1132,1
Rv3249c,Rv1133c,1
Rv3249c,Rv1157c,1
Rv3249c,Rv1158c,1
Rv3249c,Rv1159,1
Rv3249c,Rv1182,1
Rv3249c,Rv1183,1
Rv3249c,Rv1194c,1
Rv3249c,Rv1198,1
Rv3249c,Rv1229c,1
Rv3249c,Rv1230c,1
Rv3249c,Rv1305,1
Rv3249c,Rv1306,1
Rv3249c,Rv1307,1
Rv3249c,Rv1331,1
Rv3249c,Rv1332,1
Rv3249c,Rv1333,1
Rv3249c,Rv1334,1
Rv3249c,Rv1335,1
Rv3249c,Rv1336,1
Rv3249c,Rv1337,1
Rv3249c,Rv1338,1
Rv3249c,Rv1339,1
Rv3249c,Rv1340,1
Rv3249c,Rv1341,1
Rv3249c,Rv1444c,1
Rv3249c,Rv1445c,1
Rv3249c,Rv1446c,1
Rv3249c,Rv1454c,1
Rv3249c,Rv1500,1
Rv3249c,Rv1501,1
Rv3249c,Rv1503c,1
Rv3249c,Rv1504c,1
Rv3249c,Rv1505c,1
Rv3249c,Rv1506c,1
Rv3249c,Rv1562c,1
Rv3249c,Rv1563c,1
Rv3249c,Rv1564c,1
Rv3249c,Rv1565c,1
Rv3249c,Rv1589,1
Rv3249c,Rv1590,1
Rv3249c,Rv1591,1
Rv3249c,Rv1612,1
Rv3249c,Rv1613,1
Rv3249c,Rv1614,1
Rv3249c,Rv1646,1
Rv3249c,Rv1726,1
Rv3249c,Rv1727,1
Rv3249c,Rv1753c,1
Rv3249c,Rv1760,1
Rv3249c,Rv1833c,1
Rv3249c,Rv1834,1
Rv3249c,Rv1863c,1
Rv3249c,Rv1864c,1
Rv3249c,Rv1865c,1
Rv3249c,Rv1901,1
Rv3249c,Rv1936,1
Rv3249c,Rv1937,1
Rv3249c,Rv1938,1
Rv3249c,Rv1939,1
Rv3249c,Rv1940,1
Rv3249c,Rv1941,1
Rv3249c,Rv1989c,1
Rv3249c,Rv1990c,1
Rv3249c,Rv2100,1
Rv3249c,Rv2107,1
Rv3249c,Rv2108,1
Rv3249c,Rv2244,1
Rv3249c,Rv2245,1
Rv3249c,Rv2246,1
Rv3249c,Rv2247,1
Rv3249c,Rv2346c,1
Rv3249c,Rv2365c,1
Rv3249c,Rv2366c,1
Rv3249c,Rv2367c,1
Rv3249c,Rv2368c,1
Rv3249c,Rv2369c,1
Rv3249c,Rv2370c,1
Rv3249c,Rv2389c,1
Rv3249c,Rv2390c,1
Rv3249c,Rv2468c,1
Rv3249c,Rv2470,1
Rv3249c,Rv2471,1
Rv3249c,Rv2524c,1
Rv3249c,Rv2556c,1
Rv3249c,Rv2557,1
Rv3249c,Rv2573,1
Rv3249c,Rv2574,1
Rv3249c,Rv2575,1
Rv3249c,Rv2608,1
Rv3249c,Rv2644c,1
Rv3249c,Rv2786c,1
Rv3249c,Rv2787,1
Rv3249c,Rv2836c,1
Rv3249c,Rv2837c,1
Rv3249c,Rv2838c,1
Rv3249c,Rv2839c,1
Rv3249c,Rv2875,1
Rv3249c,Rv2885c,1
Rv3249c,Rv2886c,1
Rv3249c,Rv2887,1
Rv3249c,Rv2891,1
Rv3249c,Rv2906c,1
Rv3249c,Rv2907c,1
Rv3249c,Rv2908c,1
Rv3249c,Rv2909c,1
Rv3249c,Rv2986c,1
Rv3249c,Rv2995c,1
Rv3249c,Rv2996c,1
Rv3249c,Rv3006,1
Rv3249c,Rv3011c,1
Rv3249c,Rv3012c,1
Rv3249c,Rv3038c,1
Rv3249c,Rv3039c,1
Rv3249c,Rv3040c,1
Rv3249c,Rv3041c,1
Rv3249c,Rv3042c,1
Rv3249c,Rv3043c,1
Rv3249c,Rv3045,1
Rv3249c,Rv3052c,1
Rv3249c,Rv3053c,1
Rv3249c,Rv3065,1
Rv3249c,Rv3066,1
Rv3249c,Rv3072c,1
Rv3249c,Rv3073c,1
Rv3249c,Rv3116,1
Rv3249c,Rv3117,1
Rv3249c,Rv3118,1
Rv3249c,Rv3119,1
Rv3249c,Rv3120,1
Rv3249c,Rv3126c,1
Rv3249c,Rv3127,1
Rv3249c,Rv3145,1
Rv3249c,Rv3146,1
Rv3249c,Rv3147,1
Rv3249c,Rv3148,1
Rv3249c,Rv3149,1
Rv3249c,Rv3150,1
Rv3249c,Rv3151,1
Rv3249c,Rv3179,1
Rv3249c,Rv3197A,1
Rv3249c,Rv3249c,1
Rv3249c,Rv3250c,1
Rv3249c,Rv3251c,1
Rv3249c,Rv3252c,1
Rv3249c,Rv3264c,1
Rv3249c,Rv3265c,1
Rv3249c,Rv3266c,1
Rv3249c,Rv3322c,1
Rv3249c,Rv3323c,1
Rv3249c,Rv3324c,1
Rv3249c,Rv3333c,1
Rv3249c,Rv3347c,1
Rv3249c,Rv3409c,1
Rv3249c,Rv3439c,1
Rv3249c,Rv3440c,1
Rv3249c,Rv3468c,1
Rv3249c,Rv3469c,1
Rv3249c,Rv3489,1
Rv3249c,Rv3490,1
Rv3249c,Rv3492c,1
Rv3249c,Rv3493c,1
Rv3249c,Rv3494c,1
Rv3249c,Rv3495c,1
Rv3249c,Rv3496c,1
Rv3249c,Rv3497c,1
Rv3249c,Rv3498c,1
Rv3249c,Rv3499c,1
Rv3249c,Rv3500c,1
Rv3249c,Rv3501c,1
Rv3249c,Rv3521,1
Rv3249c,Rv3522,1
Rv3249c,Rv3523,1
Rv3249c,Rv3529c,1
Rv3249c,Rv3530c,1
Rv3249c,Rv3531c,1
Rv3249c,Rv3532,1
Rv3249c,Rv3553,1
Rv3249c,Rv3554,1
Rv3249c,Rv3624c,1
Rv3249c,Rv3625c,1
Rv3249c,Rv3626c,1
Rv3249c,Rv3627c,1
Rv3249c,Rv3645,1
Rv3249c,Rv3660c,1
Rv3249c,Rv3661,1
Rv3249c,Rv3679,1
Rv3249c,Rv3680,1
Rv3249c,Rv3691,1
Rv3249c,Rv3692,1
Rv3249c,Rv3854c,1
Rv3249c,Rv3855,1
Rv3249c,Rv3858c,1
Rv3249c,Rv3859c,1
Rv3249c,Rv3880c,1
Rv3249c,Rv3881c,1
Rv3260c,Rv1582c,1
Rv3260c,Rv1583c,1
Rv3260c,Rv1584c,1
Rv3260c,Rv2135c,1
Rv3260c,Rv2136c,1
Rv3260c,Rv2137c,1
Rv3260c,Rv2138,1
Rv3260c,Rv2147c,1
Rv3260c,Rv2148c,1
Rv3260c,Rv2149c,1
Rv3260c,Rv2150c,1
Rv3260c,Rv2331,1
Rv3260c,Rv2331A,1
Rv3260c,Rv2332,1
Rv3260c,Rv2770c,1
Rv3260c,Rv2905,1
Rv3260c,Rv3587c,1
Rv3260c,Rv3908,1
Rv3260c,Rv3909,1
Rv3260c,Rv3910,1
Rv3260c,Rv3911,1
Rv3260c,Rv3912,1
Rv3286c,Rv0212c,1
Rv3286c,Rv0213c,1
Rv3286c,Rv0214,1
Rv3286c,Rv0759c,1
Rv3286c,Rv0941c,1
Rv3286c,Rv0942,1
Rv3286c,Rv1053c,1
Rv3286c,Rv1874,1
Rv3286c,Rv1875,1
Rv3286c,Rv2107,1
Rv3286c,Rv2884,1
Rv3286c,Rv3286c,1
Rv3286c,Rv3287c,1
Rv3286c,Rv3760,1
Rv3291c,Rv1116,1
Rv3291c,Rv1572c,1
Rv3291c,Rv1573,1
Rv3291c,Rv1585c,1
Rv3291c,Rv1586c,1
Rv3291c,Rv1587c,1
Rv3291c,Rv1588c,1
Rv3291c,Rv1963c,1
Rv3291c,Rv2145c,1
Rv3291c,Rv2452c,1
Rv3291c,Rv2453c,1
Rv3291c,Rv2454c,1
Rv3291c,Rv2455c,1
Rv3291c,Rv2778c,1
Rv3291c,Rv2779c,1
Rv3291c,Rv2780,1
Rv3291c,Rv3288c,1
Rv3291c,Rv3289c,1
Rv3291c,Rv3290c,1
Rv3405c,Rv0404,1
Rv3405c,Rv0405,1
Rv3405c,Rv0667,1
Rv3405c,Rv1116,1
Rv3405c,Rv3405c,1
Rv3405c,Rv3406,1
Rv3405c,Rv3407,1
Rv3405c,Rv3408,1
Rv3405c,Rv3616c,1
Rv3414c,Rv2107,1
Rv3414c,Rv3413c,1
Rv3414c,Rv3414c,1
Rv3414c,Rv3415c,1
Rv3416,Rv0095c,1
Rv3416,Rv0167,1
Rv3416,Rv0168,1
Rv3416,Rv0169,1
Rv3416,Rv0170,1
Rv3416,Rv0171,1
Rv3416,Rv0172,1
Rv3416,Rv0173,1
Rv3416,Rv0174,1
Rv3416,Rv0175,1
Rv3416,Rv0176,1
Rv3416,Rv0177,1
Rv3416,Rv0178,1
Rv3416,Rv0218,1
Rv3416,Rv0219,1
Rv3416,Rv0220,1
Rv3416,Rv0950c,1
Rv3416,Rv2135c,1
Rv3416,Rv2136c,1
Rv3416,Rv2137c,1
Rv3416,Rv2138,1
Rv3416,Rv3685c,1
Rv3416,Rv3686c,1
Rv3417c,Rv3417c,1
Rv3488,Rv0047c,1
Rv3488,Rv0153c,1
Rv3488,Rv0154c,1
Rv3488,Rv0164,1
Rv3488,Rv0217c,1
Rv3488,Rv0229c,1
Rv3488,Rv0230c,1
Rv3488,Rv0275c,1
Rv3488,Rv0276,1
Rv3488,Rv0300,1
Rv3488,Rv0301,1
Rv3488,Rv0337c,1
Rv3488,Rv0338c,1
Rv3488,Rv0475,1
Rv3488,Rv0476,1
Rv3488,Rv0477,1
Rv3488,Rv0478,1
Rv3488,Rv0541c,1
Rv3488,Rv0542c,1
Rv3488,Rv0578c,1
Rv3488,Rv0579,1
Rv3488,Rv0597c,1
Rv3488,Rv0635,1
Rv3488,Rv0636,1
Rv3488,Rv0637,1
Rv3488,Rv0663,1
Rv3488,Rv0664,1
Rv3488,Rv0665,1
Rv3488,Rv0666,1
Rv3488,Rv0667,1
Rv3488,Rv0692,1
Rv3488,Rv0693,1
Rv3488,Rv0694,1
Rv3488,Rv0729,1
Rv3488,Rv0730,1
Rv3488,Rv0747,1
Rv3488,Rv0758,1
Rv3488,Rv0960,1
Rv3488,Rv0989c,1
Rv3488,Rv1192,1
Rv3488,Rv1193,1
Rv3488,Rv1248c,1
Rv3488,Rv1479,1
Rv3488,Rv1480,1
Rv3488,Rv1481,1
Rv3488,Rv1638A,1
Rv3488,Rv1704c,1
Rv3488,Rv1718,1
Rv3488,Rv1719,1
Rv3488,Rv1772,1
Rv3488,Rv1837c,1
Rv3488,Rv1871c,1
Rv3488,Rv1872c,1
Rv3488,Rv1907c,1
Rv3488,Rv1908c,1
Rv3488,Rv1909c,1
Rv3488,Rv1952,1
Rv3488,Rv1953,1
Rv3488,Rv1963c,1
Rv3488,Rv1980c,1
Rv3488,Rv1987,1
Rv3488,Rv1995,1
Rv3488,Rv1999c,1
Rv3488,Rv2000,1
Rv3488,Rv2001,1
Rv3488,Rv2055c,1
Rv3488,Rv2056c,1
Rv3488,Rv2057c,1
Rv3488,Rv2058c,1
Rv3488,Rv2059,1
Rv3488,Rv2060,1
Rv3488,Rv2187,1
Rv3488,Rv2220,1
Rv3488,Rv2296,1
Rv3488,Rv2297,1
Rv3488,Rv2319c,1
Rv3488,Rv2320c,1
Rv3488,Rv2321c,1
Rv3488,Rv2322c,1
Rv3488,Rv2323c,1
Rv3488,Rv2334,1
Rv3488,Rv2335,1
Rv3488,Rv2343c,1
Rv3488,Rv2344c,1
Rv3488,Rv2349c,1
Rv3488,Rv2397c,1
Rv3488,Rv2398c,1
Rv3488,Rv2399c,1
Rv3488,Rv2400c,1
Rv3488,Rv2488c,1
Rv3488,Rv2489c,1
Rv3488,Rv2565,1
Rv3488,Rv2566,1
Rv3488,Rv2567,1
Rv3488,Rv2642,1
Rv3488,Rv2643,1
Rv3488,Rv2644c,1
Rv3488,Rv2703,1
Rv3488,Rv2704,1
Rv3488,Rv2719c,1
Rv3488,Rv2778c,1
Rv3488,Rv2779c,1
Rv3488,Rv2780,1
Rv3488,Rv2796c,1
Rv3488,Rv2797c,1
Rv3488,Rv2798c,1
Rv3488,Rv2930,1
Rv3488,Rv2931,1
Rv3488,Rv2932,1
Rv3488,Rv2933,1
Rv3488,Rv2934,1
Rv3488,Rv2935,1
Rv3488,Rv2936,1
Rv3488,Rv2937,1
Rv3488,Rv2938,1
Rv3488,Rv2983,1
Rv3488,Rv3017c,1
Rv3488,Rv3019c,1
Rv3488,Rv3020c,1
Rv3488,Rv3028c,1
Rv3488,Rv3029c,1
Rv3488,Rv3099c,1
Rv3488,Rv3100c,1
Rv3488,Rv3101c,1
Rv3488,Rv3102c,1
Rv3488,Rv3110,1
Rv3488,Rv3111,1
Rv3488,Rv3112,1
Rv3488,Rv3211,1
Rv3488,Rv3212,1
Rv3488,Rv3249c,1
Rv3488,Rv3250c,1
Rv3488,Rv3251c,1
Rv3488,Rv3252c,1
Rv3488,Rv3269,1
Rv3488,Rv3270,1
Rv3488,Rv3279c,1
Rv3488,Rv3361c,1
Rv3488,Rv3362c,1
Rv3488,Rv3363c,1
Rv3488,Rv3364c,1
Rv3488,Rv3365c,1
Rv3488,Rv3413c,1
Rv3488,Rv3414c,1
Rv3488,Rv3415c,1
Rv3488,Rv3429,1
Rv3488,Rv3461c,1
Rv3488,Rv3462c,1
Rv3488,Rv3477,1
Rv3488,Rv3478,1
Rv3488,Rv3486,1
Rv3488,Rv3488,1
Rv3488,Rv3539,1
Rv3488,Rv3738c,1
Rv3488,Rv3746c,1
Rv3488,Rv3747,1
Rv3488,Rv3804c,1
Rv3488,Rv3810,1
Rv3488,Rv3811,1
Rv3488,Rv3832c,1
Rv3488,Rv3833,1
Rv3488,Rv3865,1
Rv3488,Rv3866,1
Rv3488,Rv3867,1
Rv3488,Rv3868,1
Rv3488,Rv3869,1
Rv3488,Rv3870,1
Rv3488,Rv3880c,1
Rv3488,Rv3881c,1
Rv3488,Rv3894c,1
